Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_2_at_20220509-120059', seed=0)
Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=1, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_2_at_20220509-120059', seed=0)
Using seed: 0
Using GPU: False
Using seed: 0
Using GPU: False
Rank: 0. World Size: 2
Rank: 1. World Size: 2
Dataset cifar10 loaded
Dataset cifar10 loaded
Rank,0,Initialization Time: 0.7889525890350342
Rank: 0, Epoch: 0, Training ...
Rank,1,Initialization Time: 0.7892622947692871
Rank: 1, Epoch: 0, Training ...
[epoch: 0/1][iteration: 31/1563][rank: 0] Loss_D: 0.3307, Loss_G: 9.0938, D(x): 0.9705, D(G(z)): 0.2515 / 0.0001, iteration time: 1.0351s
[epoch: 0/1][iteration: 31/1563][rank: 1] Loss_D: 0.3411, Loss_G: 9.0938, D(x): 0.9606, D(G(z)): 0.2515 / 0.0001, iteration time: 1.0444s
[epoch: 0/1][iteration: 32/1563][rank: 1] Loss_D: 0.1032, Loss_G: 7.8559, D(x): 0.9286, D(G(z)): 0.0248 / 0.0004, iteration time: 1.0362s
[epoch: 0/1][iteration: 32/1563][rank: 0] Loss_D: 0.0736, Loss_G: 7.8559, D(x): 0.9546, D(G(z)): 0.0248 / 0.0004, iteration time: 1.0371s
[epoch: 0/1][iteration: 33/1563][rank: 1] Loss_D: 0.1669, Loss_G: 7.7619, D(x): 0.9554, D(G(z)): 0.1106 / 0.0005, iteration time: 1.0443s
[epoch: 0/1][iteration: 33/1563][rank: 0] Loss_D: 0.4380, Loss_G: 7.7619, D(x): 0.7647, D(G(z)): 0.1106 / 0.0005, iteration time: 1.0449s
[epoch: 0/1][iteration: 34/1563][rank: 0] Loss_D: 0.2564, Loss_G: 9.4506, D(x): 0.9222, D(G(z)): 0.1429 / 0.0001, iteration time: 1.0534s
[epoch: 0/1][iteration: 34/1563][rank: 1] Loss_D: 0.2072, Loss_G: 9.4506, D(x): 0.9523, D(G(z)): 0.1429 / 0.0001, iteration time: 1.0519s
[epoch: 0/1][iteration: 35/1563][rank: 0] Loss_D: 0.0423, Loss_G: 8.3452, D(x): 0.9678, D(G(z)): 0.0081 / 0.0003, iteration time: 1.0490s
[epoch: 0/1][iteration: 35/1563][rank: 1] Loss_D: 0.0417, Loss_G: 8.3452, D(x): 0.9678, D(G(z)): 0.0081 / 0.0003, iteration time: 1.0487s
