Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_1_at_20220509-042745', seed=0)
Using seed: 0
Using GPU: False
Rank: 0. World Size: 1
Dataset cifar10 loaded
Rank,0,Initialization Time: 0.7081625461578369
Rank: 0, Epoch: 0, Training ...
[epoch: 0/1][iteration: 47/3125][rank: 0] Loss_D: 0.0112, Loss_G: 12.1409, D(x): 0.9891, D(G(z)): 0.0002 / 0.0000, iteration time: 0.9821s
[epoch: 0/1][iteration: 48/3125][rank: 0] Loss_D: 0.0722, Loss_G: 11.1772, D(x): 0.9416, D(G(z)): 0.0001 / 0.0000, iteration time: 0.9783s
[epoch: 0/1][iteration: 49/3125][rank: 0] Loss_D: 0.0244, Loss_G: 8.4289, D(x): 0.9769, D(G(z)): 0.0005 / 0.0002, iteration time: 0.9847s
[epoch: 0/1][iteration: 50/3125][rank: 0] Loss_D: 0.1583, Loss_G: 7.6958, D(x): 0.9696, D(G(z)): 0.1176 / 0.0005, iteration time: 0.9811s
[epoch: 0/1][iteration: 51/3125][rank: 0] Loss_D: 0.3170, Loss_G: 12.1517, D(x): 0.9392, D(G(z)): 0.2165 / 0.0000, iteration time: 0.9874s
[epoch: 0/1][iteration: 52/3125][rank: 0] Loss_D: 0.0553, Loss_G: 11.8665, D(x): 0.9504, D(G(z)): 0.0003 / 0.0000, iteration time: 0.9909s
[epoch: 0/1][iteration: 53/3125][rank: 0] Loss_D: 0.0696, Loss_G: 8.7273, D(x): 0.9385, D(G(z)): 0.0011 / 0.0002, iteration time: 0.9922s
[epoch: 0/1][iteration: 54/3125][rank: 0] Loss_D: 0.2621, Loss_G: 10.1022, D(x): 0.9210, D(G(z)): 0.1561 / 0.0000, iteration time: 0.9833s
[epoch: 0/1][iteration: 55/3125][rank: 0] Loss_D: 0.1383, Loss_G: 8.4927, D(x): 0.9185, D(G(z)): 0.0229 / 0.0002, iteration time: 0.9858s
[epoch: 0/1][iteration: 56/3125][rank: 0] Loss_D: 0.9910, Loss_G: 16.8878, D(x): 0.8213, D(G(z)): 0.4893 / 0.0000, iteration time: 0.9744s
[epoch: 0/1][iteration: 57/3125][rank: 0] Loss_D: 1.0044, Loss_G: 16.5687, D(x): 0.5420, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9807s
[epoch: 0/1][iteration: 58/3125][rank: 0] Loss_D: 0.2256, Loss_G: 14.9917, D(x): 0.8235, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9829s
[epoch: 0/1][iteration: 59/3125][rank: 0] Loss_D: 0.0829, Loss_G: 12.6833, D(x): 0.9240, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9921s
[epoch: 0/1][iteration: 60/3125][rank: 0] Loss_D: 0.1044, Loss_G: 8.6578, D(x): 0.9327, D(G(z)): 0.0001 / 0.0002, iteration time: 0.9787s
[epoch: 0/1][iteration: 61/3125][rank: 0] Loss_D: 0.0676, Loss_G: 4.7592, D(x): 0.9764, D(G(z)): 0.0423 / 0.0088, iteration time: 0.9814s
